vendor_name,vendor_slug,product_name,sku,size_label,listed_price_usd,price_per_mg_usd,lot_or_batch,lab_name,lab_id,verification_status,verified,janoshik_unique_key,janoshik_task_number,purity_pct,coa_url,analytes_present,commissioning_party,data_quality,endotoxin,enforcement_risk_flags,entity_type,id,methods_present,notes,peptide_identity,pharmacy_lists_peptide,scraped_at,source_url,sterility_status,strength_mg,vendor_url,verification_key_present
Prime Peptides,prime_peptides,Retatrutide 10mg,4122026RT,10mg,120.0,12.0,4122026RT,Janoshik Analytical,janoshik,verified_on_lab_portal,True,DNFI7M8XE64J,163757,99.131,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_c816c0c01bacce89,['HPLC'],"Testing page card dated 2026-05-26. amount 11.84mg Janoshik unique key present on card (DNFI7M8XE64J); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal. FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=163757&key=DNFI7M8XE64J (Open report + verify.janoshik.com Test Report #163757). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.",Retatrutide,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,10.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Retatrutide 30mg,5292026RT,30mg,120.0,4.0,5292026RT,Janoshik Analytical,janoshik,verified_on_lab_portal,True,XIB8E5878V37,170357,99.505,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_c6face048cbbdfc9,['HPLC'],"Testing page card dated 2026-06-15. Janoshik unique key present on card (XIB8E5878V37); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal. FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=170357&key=XIB8E5878V37 (Open report + verify.janoshik.com Test Report #170357). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.",Retatrutide,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,30.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Retatrutide 60mg,4102026RT,60mg,120.0,2.0,4102026RT,Janoshik Analytical,janoshik,verified_on_lab_portal,True,MC37SDFQ1EZE,163769,99.82,https://primepeptides.co/testing/,['purity'],vendor,complete_lot_coa,,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_ab0bb55b75af9f76,['HPLC'],"Testing page card dated 2026-05-26. quantity 74.45mg Janoshik unique key present on card (MC37SDFQ1EZE); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal. FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=163769&key=MC37SDFQ1EZE (Open report + verify.janoshik.com Test Report #163769). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.",Retatrutide,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,60.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Selank | Semax 20mg,5052026SSX,20mg,90.0,4.5,5052026SSX,Janoshik Analytical,janoshik,verified_on_lab_portal,True,R5GE376Z8HZU,194211,,https://primepeptides.co/testing/,['endotoxin'],vendor,complete_lot_coa,Pass,[],RUO,pqi_46396df2813e52b0,[],Testing page card dated 2026-06-23. Selank 9.93; Semax 9.77 Janoshik unique key present on card (R5GE376Z8HZU); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=194211&key=R5GE376Z8HZU (Open report + verify.janoshik.com Test Report #194211). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,Selank,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,20.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Semaglutide,2242026SM,,80.0,,2242026SM,Janoshik Analytical,janoshik,verified_on_lab_portal,True,E15NW2FS54XA,150098,99.172,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_c0188ebcca22f0bd,['HPLC'],"Testing page card dated 2026-04-28. Janoshik unique key present on card (E15NW2FS54XA); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal. FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=150098&key=E15NW2FS54XA (Open report + verify.janoshik.com Test Report #150098). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.",Semaglutide,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Semaglutide,3142026SM,,80.0,,3142026SM,Janoshik Analytical,janoshik,verified_on_lab_portal,True,8LXRRQF586XL,150102,99.751,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_a09feaf2b640ac1d,['HPLC'],"Testing page card dated 2026-04-28. Janoshik unique key present on card (8LXRRQF586XL); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal. FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=150102&key=8LXRRQF586XL (Open report + verify.janoshik.com Test Report #150102). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.",Semaglutide,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Semaglutide,3022026SM,,80.0,,3022026SM,Janoshik Analytical,janoshik,verified_on_lab_portal,True,YE1LHF4GKZEW,150100,99.862,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_ab5f133f21ba91d7,['HPLC'],"Testing page card dated 2026-04-28. Janoshik unique key present on card (YE1LHF4GKZEW); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal. FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=150100&key=YE1LHF4GKZEW (Open report + verify.janoshik.com Test Report #150100). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.",Semaglutide,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Semaglutide 5mg,3272026SM,5mg,80.0,16.0,3272026SM,Janoshik Analytical,janoshik,verified_on_lab_portal,True,543Q35ECX47Y,133988,99.681,https://primepeptides.co/testing/,['purity'],vendor,complete_lot_coa,,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_5a9a7cb4a3dfc71a,['HPLC'],"Testing page card dated 2026-04-10. Janoshik unique key present on card (543Q35ECX47Y); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal. FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=133988&key=543Q35ECX47Y (Open report + verify.janoshik.com Test Report #133988). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.",Semaglutide,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,5.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Semaglutide 5mg,2182026SM,5mg,80.0,16.0,2182026SM,Accumark Labs,other,vendor_pdf,False,,,99.41,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_c8223582f21152dd,['HPLC'],"Testing page card dated 2026-03-31. Lab: Accumark Labs FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: skipped Janoshik portal (non-Janoshik lab on COA card).",Semaglutide,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,5.0,https://primepeptides.co/,False
Prime Peptides,prime_peptides,Semaglutide 5mg,2122026SM,5mg,80.0,16.0,2122026SM,Vanguard Laboratory,other,vendor_pdf,False,,,99.02,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_d66d6d3e601fb378,['HPLC'],"Testing page card dated 2026-03-25. Lab: Vanguard Laboratory FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: skipped Janoshik portal (non-Janoshik lab on COA card).",Semaglutide,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,5.0,https://primepeptides.co/,False
Prime Peptides,prime_peptides,Semaglutide 10mg,1052026SM,10mg,80.0,8.0,1052026SM,Janoshik Analytical,janoshik,verified_on_lab_portal,True,N9MVUV24BVJA,107695,99.524,https://primepeptides.co/testing/,['purity'],vendor,complete_lot_coa,,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_c9f5f3e26c07c85c,['HPLC'],"Testing page card dated 2026-02-16. Janoshik unique key present on card (N9MVUV24BVJA); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal. FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=107695&key=N9MVUV24BVJA (Open report + verify.janoshik.com Test Report #107695). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.",Semaglutide,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,10.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Semaglutide 15mg,11092025SM,15mg,80.0,5.3333,11092025SM,Janoshik Analytical,janoshik,verified_on_lab_portal,True,M55FRN4QFTU8,101413,99.791,https://primepeptides.co/testing/,['purity'],vendor,complete_lot_coa,,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_e5b992d3d9d88eca,['HPLC'],"Testing page card dated 2026-01-22. Janoshik unique key present on card (M55FRN4QFTU8); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal. FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=101413&key=M55FRN4QFTU8 (Open report + verify.janoshik.com Test Report #101413). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.",Semaglutide,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,15.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Semax,3222026SX,,50.0,,3222026SX,Janoshik Analytical,janoshik,verified_on_lab_portal,True,JFZZ2ITXE4DE,133989,99.625,https://primepeptides.co/testing/,['purity'],vendor,complete_lot_coa,,[],RUO,pqi_819feac0999dd095,['HPLC'],Testing page card dated 2026-04-10. Janoshik unique key present on card (JFZZ2ITXE4DE); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=133989&key=JFZZ2ITXE4DE (Open report + verify.janoshik.com Test Report #133989). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,Semax,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Sermorelin 10mg,5082026SR,10mg,65.0,6.5,5082026SR,Janoshik Analytical,janoshik,verified_on_lab_portal,True,8VR2RYB2N8CP,194206,99.286,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,[],RUO,pqi_d8165f56d61be590,['HPLC'],Testing page card dated 2026-06-23. amount 10.54 mg Janoshik unique key present on card (8VR2RYB2N8CP); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=194206&key=8VR2RYB2N8CP (Open report + verify.janoshik.com Test Report #194206). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,Sermorelin,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,10.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Sermorelin,01222026SR,,65.0,,01222026SR,Janoshik Analytical,janoshik,verified_on_lab_portal,True,4D75YRXCLPCL,107698,99.796,https://primepeptides.co/testing/,['purity'],vendor,complete_lot_coa,,[],RUO,pqi_d6589bb3dced495e,['HPLC'],Testing page card dated 2026-02-16. Janoshik unique key present on card (4D75YRXCLPCL); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=107698&key=4D75YRXCLPCL (Open report + verify.janoshik.com Test Report #107698). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,Sermorelin,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,,https://primepeptides.co/,True
Prime Peptides,prime_peptides,TB-500 10mg,4062026,10mg,65.0,6.5,4062026,Janoshik Analytical,janoshik,verified_on_lab_portal,True,DIRHFPLAF23W,156391,98.893,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,[],RUO,pqi_aec1124bdb4761d3,['HPLC'],Testing page card dated 2026-05-15. amount 10.28mg Janoshik unique key present on card (DIRHFPLAF23W); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=156391&key=DIRHFPLAF23W (Open report + verify.janoshik.com Test Report #156391). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,TB-500,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,10.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,TB-500 10mg,4142026,10mg,65.0,6.5,4142026,Janoshik Analytical,janoshik,verified_on_lab_portal,True,4RFUBWHYXRKN,163763,99.521,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,[],RUO,pqi_7229cac3202afd35,['HPLC'],Testing page card dated 2026-05-26. amount 10.24mg Janoshik unique key present on card (4RFUBWHYXRKN); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=163763&key=4RFUBWHYXRKN (Open report + verify.janoshik.com Test Report #163763). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,TB-500,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,10.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Tesamorelin 10mg,4182026TM,10mg,60.0,6.0,4182026TM,Janoshik Analytical,janoshik,verified_on_lab_portal,True,XD5YA8IFUCAU,170354,97.736,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,[],RUO,pqi_cf74277e790dfd77,['HPLC'],Testing page card dated 2026-06-12. Janoshik unique key present on card (XD5YA8IFUCAU); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=170354&key=XD5YA8IFUCAU (Open report + verify.janoshik.com Test Report #170354). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,Tesamorelin,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,10.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,GLP-2 10mg,3122026TR,10mg,115.0,11.5,3122026TR,Janoshik Analytical,janoshik,vendor_pdf,False,,,99.8,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_49060653c4303ee8,['HPLC'],"Testing page card dated 2026-04-22. FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: Task#+Unique key not on Prime testing page for this batch; verification_key_present overstated / link-only. Left verification_status=vendor_pdf.",GLP-2,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,10.0,https://primepeptides.co/,False
Prime Peptides,prime_peptides,GLP-2 30mg,26070201,30mg,115.0,3.8333,26070201,Freedom Diagnostics,other,vendor_pdf,False,,,99.92,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_912592891cb27cd7,['HPLC'],"Testing page card dated 2026-07-07. Lab: Freedom Diagnostics; content 34.10 mg; identity GLP TZ FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: skipped Janoshik portal (non-Janoshik lab on COA card).",GLP-2,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,30.0,https://primepeptides.co/,False
Prime Peptides,prime_peptides,GLP-2 30mg,26070902,30mg,115.0,3.8333,26070902,Freedom Diagnostics,other,vendor_pdf,False,,,99.97,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_e09bebb0eb8c519a,['HPLC'],"Testing page card dated 2026-07-15. Lab: Freedom Diagnostics; content 31.10 mg FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: skipped Janoshik portal (non-Janoshik lab on COA card).",GLP-2,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,30.0,https://primepeptides.co/,False
Prime Peptides,prime_peptides,GLP-2,3112026TR,,115.0,,3112026TR,Janoshik Analytical,janoshik,verified_on_lab_portal,True,KPWBTW3YNII7,150104,99.879,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_3504499820cfb34a,['HPLC'],"Testing page card dated 2026-04-28. Janoshik unique key present on card (KPWBTW3YNII7); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal. FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=150104&key=KPWBTW3YNII7 (Open report + verify.janoshik.com Test Report #150104). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.",GLP-2,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,,https://primepeptides.co/,True
Prime Peptides,prime_peptides,GLP-2,3082026TR,,115.0,,3082026TR,Janoshik Analytical,janoshik,verified_on_lab_portal,True,D2VINRAVG3QR,150106,99.815,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_db77607a6b0ece6c,['HPLC'],"Testing page card dated 2026-04-28. Janoshik unique key present on card (D2VINRAVG3QR); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal. FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=150106&key=D2VINRAVG3QR (Open report + verify.janoshik.com Test Report #150106). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.",GLP-2,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,,https://primepeptides.co/,True
Prime Peptides,prime_peptides,GLP-2 60mg,01266026TR,60mg,115.0,1.9167,01266026TR,Janoshik Analytical,janoshik,verified_on_lab_portal,True,PH7FVLXLCMMX,107699,99.895,https://primepeptides.co/testing/,['purity'],vendor,complete_lot_coa,,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_316c41e77c3bc905,['HPLC'],"Testing page card dated 2026-02-16. Janoshik unique key present on card (PH7FVLXLCMMX); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal. FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=107699&key=PH7FVLXLCMMX (Open report + verify.janoshik.com Test Report #107699). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.",GLP-2,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,60.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Wolverine Blend 20mg,26062101,20mg,80.0,4.0,26062101,,unknown,vendor_pdf,False,,,99.41,https://primepeptides.co/testing/,"['purity', 'endotoxin', 'microbial_pcr']",vendor,complete_lot_coa,Pass,[],RUO,pqi_2b87488710c27efa,"['HPLC', 'PCR']",Testing page card dated 2026-06-06. BPC-157 13.01; TB-500 12.08; Microbial Analysis (PCR): Pass; Portal recheck 2026-08-22: Task#+Unique key not on Prime testing page for this batch; verification_key_present overstated / link-only. Left verification_status=vendor_pdf.,Wolverine Blend,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,tested,20.0,https://primepeptides.co/,False
